53.291	-0.5982405
53.312	-1.110459
53.333	-1.564027
53.354	-1.888563
53.375	-1.998045
53.396	-1.998045
53.417	-1.998045
53.438	-1.998045
53.459	-1.994135
53.480	-1.915933
53.501	-1.775171
53.522	-1.599218
53.544	-1.442815
53.565	-1.290323
53.586	-1.000978
53.607	-0.6138808
53.628	-0.2150538
53.649	0.08602151
53.670	0.3479961
53.693	0.5083089
53.714	0.5513197
53.735	0.5786901
53.756	0.5982405
53.777	0.6568915
53.798	0.6725318
53.819	0.6920821
53.840	0.7116324
53.861	0.7116324
53.882	0.6412512
53.903	0.4692082
53.924	0.1876833
53.945	-0.2228739
53.966	-0.7272727
53.987	-1.063539
54.8	-1.431085
54.29	-1.646139
54.50	-1.767351
54.71	-1.798631
54.92	-1.822092
54.113	-1.829912
54.134	-1.822092
54.155	-1.779081
54.176	-1.7087
54.197	-1.607038
54.218	-1.462366
54.239	-1.251222
54.260	-1.043988
54.281	-0.8875855
54.302	-0.5591398
54.323	-0.1876833
54.344	0.1016618
54.365	0.4105572
54.386	0.6099707
54.407	0.6177908
54.428	0.6217009
54.450	0.6725318
54.471	0.6999022
54.492	0.6803519
54.513	0.6451613
54.534	0.6256109
54.555	0.6138808
54.576	0.6334311
54.597	0.5317693
54.618	0.2932551
54.639	-0.1994135
54.660	-0.688172
54.681	-1.1652
54.702	-1.599218
54.723	-1.869013
54.744	-1.951124
54.765	-1.958944
54.786	-1.931574
54.807	-1.865103
54.828	-1.794721
54.849	-1.69697
54.870	-1.603128
54.891	-1.505376
54.912	-1.372434
54.933	-1.255132
54.954	-1.12219
54.975	-0.8680352
54.996	-0.516129
55.17	-0.1681329
55.38	0.1524927
55.59	0.4261975
55.80	0.57087
55.101	0.6686217
55.122	0.7390029
55.143	0.8054741
55.164	0.797654
55.185	0.7116324
55.206	0.6217009
55.227	0.6099707
55.248	0.629521
55.269	0.6177908
55.290	0.4692082
55.311	0.2189638
55.332	-0.2658846
55.353	-0.8523949
55.374	-1.372434
55.395	-1.68915
55.416	-1.786901
55.437	-1.767351
55.458	-1.861193
55.479	-1.900293
55.500	-1.892473
55.521	-1.857283
55.542	-1.763441
55.563	-1.642229
55.584	-1.583578
55.605	-1.505376
55.626	-1.298143
55.647	-1.016618
55.668	-0.6412512
55.689	-0.2697947
55.710	0.04301075
55.731	0.2971652
55.752	0.5083089
55.773	0.5943304
55.794	0.629521
55.815	0.6256109
55.836	0.6256109
55.857	0.6217009
55.878	0.6334311
55.899	0.684262
55.920	0.6920821
55.941	0.6451613
55.962	0.5200391
55.983	0.3088954
56.4	-0.08211143
56.25	-0.6490713
56.46	-1.102639
56.67	-1.356794
56.88	-1.489736
56.109	-1.626588
56.130	-1.759531
56.152	-1.904203
56.173	-1.970675
56.194	-1.990225
56.215	-1.947214
56.237	-1.829912
56.258	-1.681329
56.279	-1.438905
56.300	-1.216031
56.322	-0.9462366
56.343	-0.512219
56.364	-0.03128055
56.385	0.3167155
56.406	0.57087
56.427	0.7077224
56.448	0.7859238
56.469	0.856305
56.490	0.8328446
56.511	0.8054741
56.532	0.7702835
56.553	0.7233627
56.574	0.6999022
56.595	0.6959922
56.616	0.6373411
56.637	0.5513197
56.658	0.5278592
56.679	0.2580645
56.700	-0.1681329
56.721	-0.6138808
56.742	-1.13001
56.763	-1.70088
56.784	-1.982405
56.805	-1.998045
56.826	-1.998045
56.847	-1.994135
56.868	-1.927664
56.889	-1.786901
56.910	-1.638319
56.931	-1.450635
56.952	-1.251222
56.973	-1.059628
56.994	-0.6256109
57.15	-0.113392
57.36	0.3088954
57.57	0.5904203
57.78	0.7546432
57.99	0.7585533
57.120	0.7781036
57.142	0.797654
57.163	0.8719453
57.184	0.8914956
57.205	0.8093842
57.226	0.7507331
57.247	0.7585533
57.268	0.7781036
57.289	0.7546432
57.310	0.6803519
57.331	0.5317693
57.352	-0.01564027
57.373	-0.5395895
57.394	-1.016618
57.415	-1.352884
57.436	-1.626588
57.457	-1.857283
57.478	-1.962854
57.499	-1.994135
57.520	-1.978495
57.541	-1.935484
57.562	-1.826002
57.583	-1.665689
57.604	-1.524927
57.625	-1.282502
57.646	-1.188661
57.667	-1.047898
57.688	-0.6803519
57.709	-0.2385142
57.730	0.1759531
57.751	0.4770283
57.772	0.7038123
57.793	0.7702835
57.814	0.7937439
57.835	0.8719453
57.856	0.9305963
57.877	0.9032258
57.898	0.8602151
57.919	0.8289345
57.940	0.856305
57.961	0.8680352
57.982	0.801564
58.3	0.7077224
58.24	0.4222874
58.45	-0.1955034
58.66	-0.742913
58.87	-1.196481
58.108	-1.532747
58.129	-1.69306
58.150	-1.751711
58.171	-1.833822
58.192	-1.935484
58.213	-1.994135
58.234	-1.998045
58.255	-1.896383
58.276	-1.70088
58.297	-1.458456
58.318	-1.196481
58.339	-1.000978
58.361	-0.8054741
58.382	-0.5278592
58.403	-0.2932551
58.424	-0.06256109
58.445	0.1603128
58.466	0.3558162
58.487	0.4535679
58.508	0.5904203
58.529	0.6490713
58.550	0.6920821
58.571	0.7272727
58.592	0.7233627
58.613	0.7272727
58.634	0.742913
58.655	0.7350929
58.676	0.6686217
58.697	0.4692082
58.718	0.07038123
58.739	-0.5317693
58.760	-1.075269
58.781	-1.419355
58.802	-1.665689
58.823	-1.72043
58.844	-1.73216
58.865	-1.786901
58.886	-1.814272
58.907	-1.822092
58.928	-1.802541
58.949	-1.833822
58.970	-1.775171
58.991	-1.673509
59.12	-1.505376
59.33	-1.294233
59.54	-1.079179
59.75	-0.7937439
59.97	-0.4496579
59.118	-0.1485826
59.139	0.04301075
59.160	0.1798632
59.181	0.2502444
59.202	0.3245357
59.223	0.4535679
59.244	0.6060606
59.265	0.6451613
59.286	0.6412512
59.307	0.6256109
59.328	0.6217009
59.349	0.6021506
59.370	0.5552297
59.391	0.4652981
59.412	0.340176
59.433	0.1446725
59.454	-0.1094819
59.475	-0.4809384
59.496	-0.8406647
59.518	-1.16129
59.539	-1.509286
59.560	-1.896383
59.581	-1.998045
59.602	-1.998045
59.623	-1.998045
59.644	-1.951124
59.665	-1.865103
59.686	-1.810362
59.707	-1.673509
59.728	-1.458456
59.749	-1.223851
59.770	-0.911046
59.791	-0.4496579
59.812	0.08993158
59.833	0.4731183
59.854	0.6725318
59.875	0.8875855
59.896	0.8797654
59.917	0.8406647
59.938	0.8875855
59.959	0.8797654
59.980	0.8093842
0:.	0.7350929
0:.2	0.7702835
0:.3	0.7702835
0:.4	0.8093842
0:.5	0.7233627
0:.06	0.4066471
0:.27	-0.1251222
0:.48	-0.7937439
0:.69	-1.223851
0:.90	-1.485826
0:.11	-1.73216
0:.32	-1.841642
0:.53	-1.853372
0:.74	-1.837732
0:.95	-1.794721
0:.16	-1.72043
0:.37	-1.638319
0:.58	-1.607038
0:.79	-1.579668
0:.00	-1.509286
0:.21	-1.313783
0:.42	-1.036168
0:.63	-0.7663734
0:.84	-0.4301075
0:.06	-0.04692082
0:.28	0.3284457
0:.50	0.5943304
0:.71	0.688172
0:.92	0.6959922
0:.13	0.7233627
0:.34	0.6959922
0:.56	0.6999022
0:.77	0.684262
0:.98	0.6764418
0:.19	0.688172
0:.40	0.7350929
0:.61	0.8132942
0:.82	0.8211144
0:.03	0.516129
0:.24	0.03519062
0:.45	-0.4613881
0:.66	-1.067449
0:.88	-1.567937
0:.09	-1.810362
0:.30	-1.876833
0:.52	-1.869013
0:.73	-1.880743
0:.94	-1.841642
1:.5	-1.767351
1:.6	-1.68915
1:.7	-1.610948
1:.8	-1.505376
1:.9	-1.372434
1:.20	-1.200391
1:.41	-1.032258
1:.62	-0.801564
1:.83	-0.4457478
1:.04	-0.02346041
1:.25	0.2776149
1:.46	0.4731183
1:.67	0.7038123
1:.88	0.801564
1:.09	0.8445748
1:.30	0.8954057
1:.51	0.8914956
1:.72	0.8328446
1:.93	0.7624633
1:.14	0.742913
1:.35	0.7507331
1:.56	0.7233627
1:.77	0.6373411
1:.98	0.285435
1:.19	-0.340176
1:.40	-0.8367546
1:.62	-1.15347
1:.83	-1.364614
1:.04	-1.532747
1:.25	-1.673509
1:.46	-1.790811
1:.67	-1.876833
1:.88	-1.896383
1:.09	-1.841642
1:.30	-1.71652
1:.51	-1.540567
1:.72	-1.395894
1:.93	-1.15347
1:.14	-1.059628
1:.35	-0.9032258
1:.56	-0.7116324
1:.77	-0.4535679
1:.98	-0.2228739
1:.19	-0.03128055
1:.40	0.1055719
1:.61	0.3049853
1:.82	0.4731183
2:.	0.5865102
2:.4	0.6490713
2:.5	0.6803519
2:.6	0.6412512
2:.7	0.6177908
2:.08	0.5982405
2:.29	0.5278592
2:.50	0.4535679
2:.71	0.3206256
2:.92	0.1173021
2:.13	-0.1876833
2:.34	-0.5083089
2:.55	-0.9188661
2:.76	-1.239492
2:.97	-1.434995
2:.18	-1.610948
2:.39	-1.661779
2:.60	-1.72825
2:.81	-1.794721
2:.02	-1.892473
2:.23	-1.865103
2:.44	-1.743891
2:.65	-1.591398
2:.86	-1.462366
2:.07	-1.290323
2:.28	-1.290323
2:.49	-1.13783
2:.70	-0.8719453
2:.92	-0.4731183
2:.13	-0.1251222
2:.34	0.113392
2:.55	0.3519062
2:.76	0.5083089
2:.97	0.6647117
2:.18	0.7820137
2:.39	0.7898338
2:.60	0.7507331
2:.81	0.7038123
2:.02	0.6686217
2:.23	0.6647117
2:.44	0.684262
2:.65	0.688172
2:.86	0.6334311
2:.07	0.4418377
2:.28	0.1642229
2:.49	-0.3010753
2:.70	-0.742913
2:.91	-1.14956
3:.2	-1.434995
3:.3	-1.524927
3:.4	-1.591398
3:.5	-1.70088
3:.6	-1.818182
3:.17	-1.865103
3:.39	-1.869013
3:.60	-1.763441
3:.81	-1.630499
3:.02	-1.493646
3:.23	-1.360704
3:.44	-1.184751
3:.65	-1.036168
3:.86	-0.8484849
3:.07	-0.516129
3:.28	-0.1603128
3:.49	0.1603128
3:.70	0.3792766
3:.91	0.4809384
3:.12	0.6490713
3:.33	0.6647117
3:.54	0.6764418
3:.75	0.6725318
3:.96	0.6490713
3:.17	0.6256109
3:.38	0.6490713
3:.59	0.6686217
3:.80	0.688172
3:.01	0.5786901
3:.22	0.3479961
3:.43	-0.01173021
3:.64	-0.5669599
3:.85	-1.051808
3:.06	-1.337243
3:.27	-1.446725
3:.48	-1.634409
3:.69	-1.779081
3:.91	-1.865103
3:.12	-1.966764
3:.33	-1.994135
3:.54	-1.947214
3:.75	-1.806452
3:.96	-1.646139
3:.17	-1.505376
3:.38	-1.305963
3:.59	-1.036168
3:.80	-0.9618768
4:.	-0.7038123
4:.2	-0.3753666
4:.3	0.03519062
4:.4	0.3714565
4:.5	0.6256109
4:.06	0.8093842
4:.27	0.9188661
4:.48	0.9032258
4:.69	0.8797654
4:.90	0.8289345
4:.11	0.7781036
4:.32	0.7898338
4:.53	0.8172043
4:.74	0.8211144
4:.95	0.7272727
4:.16	0.5669599
4:.37	0.2346041
4:.58	-0.344086
4:.79	-0.7311828
4:.00	-1.1261
4:.21	-1.438905
4:.42	-1.560117
4:.63	-1.587488
4:.84	-1.610948
4:.05	-1.630499
4:.26	-1.665689
4:.47	-1.71652
4:.68	-1.70479
4:.89	-1.610948
4:.10	-1.544477
4:.31	-1.434995
4:.52	-1.317693
4:.73	-1.15347
4:.94	-0.8523949
4:.15	-0.7311828
4:.36	-0.5004888
4:.57	-0.1837732
4:.78	0.1290323
4:.99	0.3675464
4:.20	0.4809384
4:.41	0.4848485
4:.62	0.5513197
4:.83	0.5826002
4:.04	0.6647117
4:.25	0.6920821
4:.46	0.6647117
4:.67	0.6529814
4:.88	0.6686217
5:.	0.629521
5:.0	0.3949169
5:.1	0.02737048
5:.2	-0.3362659
5:.3	-0.684262
5:.14	-0.9970675
5:.35	-1.223851
5:.56	-1.450635
5:.77	-1.517107
5:.98	-1.548387
5:.19	-1.657869
5:.40	-1.755621
5:.61	-1.72825
5:.82	-1.70088
5:.03	-1.71261
5:.24	-1.70479
5:.45	-1.614858
5:.67	-1.497556
5:.88	-1.348974
5:.09	-1.15738
5:.30	-0.9736071
5:.52	-0.7781036
5:.73	-0.5591398
5:.94	-0.2737048
5:.15	0.01955034
5:.36	0.1994135
5:.57	0.4183773
5:.78	0.5786901
5:.99	0.6920821
5:.20	0.7311828
5:.41	0.6647117
5:.62	0.7038123
5:.83	0.7820137
5:.04	0.688172
5:.25	0.6021506
5:.46	0.4379277
5:.67	0.2619746
5:.88	0.08602151
5:.09	-0.1446725
5:.30	-0.5083089
5:.51	-1.004888
5:.72	-1.337243
5:.93	-1.411535
5:.14	-1.399804
5:.35	-1.294233
5:.56	-1.16911
5:.77	-1.094819
5:.98	-1.086999
6:.9	-1.012708
6:.0	-0.9032258
6:.1	-0.7077224
6:.2	-0.3519062
6:.03	-0.01173021
6:.24	0.230694
6:.45	0.4418377
6:.66	0.6490713
6:.87	0.7820137
6:.08	0.8172043
6:.29	0.9540567
6:.50	0.9892473
6:.71	0.9618768
6:.92	0.911046
6:.13	0.7624633
6:.34	0.6177908
6:.55	0.6490713
6:.76	0.6256109
6:.97	0.6060606
6:.18	0.5513197
6:.39	0.4613881
6:.60	0.3714565
6:.81	0.2228739
6:.02	0.03519062
6:.23	-0.1837732
6:.44	-0.2072336
6:.65	-0.230694
6:.86	-0.5004888
6:.07	-0.6217009
6:.28	-0.5786901
6:.49	-0.5982405
6:.70	-0.7781036
6:.91	-0.9384164
6:.12	-1.071359
6:.33	-1.098729
6:.54	-1.059628
6:.75	-1.016618
6:.96	-0.9462366
6:.17	-0.6803519
6:.38	-0.3479961
6:.61	-0.05865103
6:.82	0.1837732
6:.03	0.4105572
6:.24	0.5083089
6:.45	0.6021506
6:.66	0.8132942
6:.87	0.8758553
7:.	0.6256109
7:.9	0.4809384
7:.0	0.4457478
7:.1	0.4887586
7:.2	0.5552297
7:.13	0.629521
7:.34	0.6686217
7:.55	0.6764418
7:.76	0.6256109
7:.97	0.5826002
7:.18	0.5552297
7:.39	0.512219
7:.60	0.4027371
7:.81	0.2150538
7:.02	0.0742913
7:.23	-0.04692082
7:.44	-0.3870968
7:.65	-0.7194526
7:.86	-0.9305963
7:.07	-1.024438
7:.28	-1.020528
7:.49	-0.8680352
7:.70	-0.7272727
7:.92	-0.6725318
7:.13	-0.6138808
7:.34	-0.5943304
7:.55	-0.5982405
7:.76	-0.5982405
7:.98	-0.6256109
7:.19	-0.7194526
7:.40	-0.9032258
7:.61	-1.1261
7:.82	-1.325513
7:.03	-1.485826
7:.24	-1.368524
7:.46	-0.6529814
7:.67	-0.04692082
7:.88	0.3088954
7:.09	0.5591398
7:.30	0.6412512
7:.51	0.8289345
7:.72	0.9345064
7:.93	0.9188661
7:.14	0.9071358
7:.35	0.9501466
7:.56	0.9305963
7:.77	0.8954057
7:.98	0.8954057
8:.9	0.9071358
8:.0	0.7663734
8:.1	0.398827
8:.2	-0.02346041
8:.03	-0.2658846
8:.24	-0.4144672
8:.45	-0.8289345
8:.66	-0.9618768
8:.87	-0.9540567
8:.08	-0.9814272
8:.29	-0.8954057
8:.50	-0.7702835
8:.71	-0.6959922
8:.92	-0.7077224
8:.13	-0.7624633
8:.34	-0.8602151
8:.55	-1.040078
8:.76	-1.345064
8:.97	-1.446725
8:.18	-1.11828
8:.39	-0.7272727
8:.60	-0.1837732
8:.81	0.2111437
8:.02	0.3675464
8:.23	0.4692082
8:.44	0.5552297
8:.65	0.6451613
8:.86	0.7663734
8:.07	0.7507331
8:.28	0.8211144
8:.49	0.9071358
8:.70	0.8680352
8:.91	0.6959922
8:.12	0.516129
8:.33	0.3245357
8:.54	0.1642229
8:.75	0.1055719
8:.96	0.04301075
8:.18	-0.05474096
8:.39	-0.1251222
8:.60	-0.1564027
8:.81	-0.1681329
8:.02	-0.2815249
8:.23	-0.3206256
8:.44	-0.2815249
8:.65	-0.2072336
8:.86	-0.1368524
9:.	-0.1094819
9:.8	-0.05865103
9:.9	0.03128055
9:.0	0.09775171
9:.1	0.09384164
9:.12	0.02737048
9:.33	-0.04692082
9:.54	-0.1251222
9:.75	-0.2385142
9:.96	-0.4105572
9:.17	-0.6451613
9:.39	-0.9423265
9:.60	-1.216031
9:.81	-1.255132
9:.02	-1.071359
9:.23	-0.8797654
9:.44	-0.6764418
9:.65	-0.4222874
9:.86	-0.1485826
9:.07	0.06256109
9:.28	0.3010753
9:.49	0.5083089
9:.70	0.801564
9:.91	1.098729
9:.12	1.282502
9:.33	1.290323
9:.54	1.243402
9:.75	1.196481
9:.96	1.12219
9:.17	1.094819
9:.38	1.059628
9:.59	1.063539
9:.80	1.15347
9:.01	1.102639
9:.22	0.4379277
9:.43	-0.5669599
9:.64	-1.466276
9:.85	-1.73998
9:.06	-1.70479
9:.27	-1.607038
9:.48	-1.403715
9:.69	-1.15347
9:.90	-1.012708
9:.11	-0.9423265
9:.32	-0.8211144
9:.53	-0.7272727
9:.74	-0.7233627
9:.95	-0.7859238
10.16	-0.856305
10.37	-0.911046
10.58	-0.7311828
10.80	-0.6412512
10.101	-0.4887586
10.122	-0.1055719
10.143	-0.1016618
10.164	-0.03128055
10.185	0.2658846
10.206	0.5395895
10.227	0.6999022
10.248	0.7233627
10.269	0.8367546
10.290	0.8954057
10.311	0.9423265
10.332	0.8406647
10.353	0.742913
10.374	0.7468231
10.395	0.7937439
10.416	0.8289345
10.437	0.8132942
10.458	0.3167155
10.479	-0.8093842
10.500	-1.579668
10.521	-1.919844
10.542	-1.927664
10.563	-1.614858
10.584	-1.352884
10.605	-1.231672
10.626	-1.17302
10.647	-1.067449
10.668	-0.9853373
10.689	-0.9227762
10.710	-0.7859238
10.731	-0.7937439
10.752	-0.8602151
10.773	-0.8641251
10.794	-0.914956
10.815	-0.6999022
10.836	-0.2346041
10.857	0.1251222
10.878	0.4340176
10.899	0.7077224
10.920	0.8523949
10.941	0.8602151
10.962	0.9384164
10.983	0.9540567
11.4	0.9775171
11.25	0.9540567
11.46	0.969697
11.67	1.012708
11.88	1.000978
11.109	1.047898
11.130	0.9931574
11.151	0.7272727
11.173	0.1485826
11.194	-0.914956
11.216	-1.72043
11.237	-1.994135
11.258	-1.931574
11.279	-1.634409
11.300	-1.309873
11.321	-1.102639
11.342	-1.016618
11.363	-0.9501466
11.384	-0.8523949
11.405	-0.7468231
11.426	-0.7038123
11.447	-0.684262
11.468	-0.6920821
11.489	-0.6099707
11.510	-0.3049853
11.531	0.1994135
11.552	0.4105572
11.573	0.5513197
11.594	0.7781036
11.615	0.911046
11.636	0.9736071
11.657	1.004888
11.678	1.016618
11.699	1.000978
11.720	0.9305963
11.741	0.8172043
11.762	0.7077224
11.783	0.6373411
11.804	0.4965787
11.825	0.3870968
11.846	0.3519062
11.867	0.1564027
11.888	-0.5043988
11.909	-1.458456
11.930	-1.958944
11.952	-1.998045
11.973	-1.994135
11.994	-1.560117
12.15	-1.14956
12.36	-1.012708
12.57	-0.9540567
12.78	-0.7859238
12.99	-0.4848485
12.120	-0.1564027
12.141	0.03910068
12.162	0.1407625
12.183	0.3910068
12.204	0.6959922
12.225	0.8680352
12.246	1.071359
12.267	1.13001
12.288	1.043988
12.309	0.9423265
12.330	0.8914956
12.351	0.8054741
12.373	0.7390029
12.394	0.5434995
12.415	0.3831867
12.436	0.2971652
12.457	0.1329423
12.478	-0.1173021
12.499	-0.4105572
12.520	-0.57478
12.541	-0.5630499
12.562	-0.4848485
12.583	-0.7116324
12.604	-1.247312
12.625	-1.69697
12.647	-1.998045
12.668	-1.935484
12.689	-1.485826
12.710	-0.9423265
12.731	-0.5669599
12.752	-0.3792766
12.773	-0.226784
12.794	-0.01564027
12.815	0.1603128
12.836	0.3792766
12.857	0.5865102
12.878	0.7233627
12.899	0.7507331
12.920	0.7859238
12.941	0.8797654
12.962	1.188661
12.983	1.090909
13.4	0.7390029
13.25	0.7077224
13.46	0.8523949
13.67	0.8954057
13.88	0.7702835
13.109	0.6021506
13.130	0.4731183
13.151	0.2893451
13.172	0.04692082
13.193	-0.1603128
13.214	-0.3245357
13.235	-0.4222874
13.256	-0.5083089
13.277	-0.9032258
13.298	-1.630499
13.319	-1.998045
13.340	-1.998045
13.361	-1.986315
13.382	-1.544477
13.403	-1.012708
13.424	-0.6686217
13.445	-0.4887586
13.466	-0.344086
13.487	-0.1173021
13.508	0.1955034
13.529	0.4887586
13.550	0.6920821
13.571	0.9305963
13.592	1.14174
13.613	1.12219
13.634	0.9736071
13.655	1.196481
13.676	1.15738
13.697	1.004888
13.718	0.9540567
13.739	0.9501466
13.760	0.8875855
13.781	0.8054741
13.802	0.5317693
13.823	0.3049853
13.844	0.0742913
13.865	-0.1485826
13.886	-0.4340176
13.907	-0.6138808
13.928	-0.6686217
13.949	-0.7859238
13.970	-1.17302
13.991	-1.802541
14.12	-1.998045
14.33	-1.998045
14.54	-1.982405
14.75	-1.509286
14.96	-0.9814272
14.117	-0.7233627
14.138	-0.5474096
14.159	-0.3362659
14.180	-0.07038123
14.201	0.230694
14.222	0.5982405
14.243	0.8719453
14.264	1.106549
14.285	1.255132
14.306	1.317693
14.327	1.266862
14.348	1.032258
14.369	0.9188661
14.390	0.8680352
14.411	0.7311828
14.432	0.6803519
14.453	0.7937439
14.474	0.6099707
14.495	0.4222874
14.516	0.2424242
14.537	0.02737048
14.558	-0.3206256
14.579	-0.5083089
14.600	-0.57478
14.621	-0.6764418
14.642	-1.079179
14.663	-1.826002
14.684	-1.998045
14.706	-1.998045
14.727	-1.998045
14.748	-1.826002
14.769	-1.204301
14.790	-0.7937439
14.811	-0.5278592
14.832	-0.3519062
14.853	-0.172043
14.874	0.07038123
14.895	0.344086
14.916	0.6021506
14.937	0.856305
14.958	0.969697
14.979	0.7741935
15.0	0.7390029
15.21	0.5043988
15.42	0.2658846
15.63	0.08602151
15.84	-0.03128055
15.105	-0.08602151
15.126	-0.226784
15.147	-0.2697947
15.168	-0.2971652
15.189	-0.2502444
15.210	-0.2424242
15.231	-0.2150538
15.252	-0.230694
15.273	-0.2619746
15.294	-0.1681329
15.316	-0.04301075
15.337	0.007820137
15.358	-0.003910068
15.379	-0.03910068
15.400	-0.1173021
15.421	-0.285435
15.442	-0.2776149
15.463	-0.2189638
15.485	-0.1407625
15.506	-0.03910068
15.527	-0.01955034
15.548	-0.003910068
15.569	-0.05865103
15.590	-0.1055719
15.611	-0.1524927
15.632	-0.1603128
15.653	-0.1446725
15.674	-0.1955034
15.696	-0.2072336
15.717	-0.1681329
15.738	-0.172043
15.759	-0.1524927
15.780	-0.1407625
15.801	-0.1251222
15.823	-0.1094819
15.844	-0.1173021
15.865	-0.1446725
15.886	-0.1681329
Û”.	√Î◊Û”“
