Time:9:344  g:-0.6764418
Time:9:365  g:-0.4222874
Time:9:386  g:-0.1485826
Time:9:407  g:0.06256109
Time:9:428  g:0.3010753
Time:9:449  g:0.5083089
Time:9:470  g:0.801564
Time:9:491  g:1.098729
Time:9:512  g:1.282502
Time:9:533  g:1.290323
Time:9:554  g:1.243402
Time:9:575  g:1.196481
Time:9:596  g:1.12219
Time:9:617  g:1.094819
Time:9:638  g:1.059628
Time:9:659  g:1.063539
Time:9:680  g:1.15347
Time:9:701  g:1.102639
Time:9:722  g:0.4379277
Time:9:743  g:-0.5669599
Time:9:764  g:-1.466276
Time:9:785  g:-1.73998
Time:9:806  g:-1.70479
Time:9:827  g:-1.607038
Time:9:848  g:-1.403715
Time:9:869  g:-1.15347
Time:9:890  g:-1.012708
Time:9:911  g:-0.9423265
Time:9:932  g:-0.8211144
Time:9:953  g:-0.7272727
Time:9:974  g:-0.7233627
Time:9:995  g:-0.7859238
Time:10:16  g:-0.856305
Time:10:37  g:-0.911046
Time:10:58  g:-0.7311828
Time:10:80  g:-0.6412512
Time:10:101  g:-0.4887586
Time:10:122  g:-0.1055719
Time:10:143  g:-0.1016618
Time:10:164  g:-0.03128055
Time:10:185  g:0.2658846
Time:10:206  g:0.5395895
Time:10:227  g:0.6999022
Time:10:248  g:0.7233627
Time:10:269  g:0.8367546
Time:10:290  g:0.8954057
Time:10:311  g:0.9423265
Time:10:332  g:0.8406647
Time:10:353  g:0.742913
Time:10:374  g:0.7468231
Time:10:395  g:0.7937439
Time:10:416  g:0.8289345
Time:10:437  g:0.8132942
Time:10:458  g:0.3167155
Time:10:479  g:-0.8093842
Time:10:500  g:-1.579668
Time:10:521  g:-1.919844
Time:10:542  g:-1.927664
Time:10:563  g:-1.614858
Time:10:584  g:-1.352884
Time:10:605  g:-1.231672
Time:10:626  g:-1.17302
Time:10:647  g:-1.067449
Time:10:668  g:-0.9853373
Time:10:689  g:-0.9227762
Time:10:710  g:-0.7859238
Time:10:731  g:-0.7937439
Time:10:752  g:-0.8602151
Time:10:773  g:-0.8641251
Time:10:794  g:-0.914956
Time:10:815  g:-0.6999022
Time:10:836  g:-0.2346041
Time:10:857  g:0.1251222
Time:10:878  g:0.4340176
Time:10:899  g:0.7077224
Time:10:920  g:0.8523949
Time:10:941  g:0.8602151
Time:10:962  g:0.9384164
Time:10:983  g:0.9540567
Time:11:4  g:0.9775171
Time:11:25  g:0.9540567
Time:11:46  g:0.969697
Time:11:67  g:1.012708
Time:11:88  g:1.000978
Time:11:109  g:1.047898
Time:11:130  g:0.9931574
Time:11:151  g:0.7272727
Time:11:173  g:0.1485826
Time:11:194  g:-0.914956
Time:11:216  g:-1.72043
Time:11:237  g:-1.994135
Time:11:258  g:-1.931574
Time:11:279  g:-1.634409
Time:11:300  g:-1.309873
Time:11:321  g:-1.102639
Time:11:342  g:-1.016618
Time:11:363  g:-0.9501466
Time:11:384  g:-0.8523949
Time:11:405  g:-0.7468231
Time:11:426  g:-0.7038123
Time:11:447  g:-0.684262
Time:11:468  g:-0.6920821
Time:11:489  g:-0.6099707
Time:11:510  g:-0.3049853
Time:11:531  g:0.1994135
Time:11:552  g:0.4105572
Time:11:573  g:0.5513197
Time:11:594  g:0.7781036
Time:11:615  g:0.911046
Time:11:636  g:0.9736071
Time:11:657  g:1.004888
Time:11:678  g:1.016618
Time:11:699  g:1.000978
Time:11:720  g:0.9305963
Time:11:741  g:0.8172043
Time:11:762  g:0.7077224
Time:11:783  g:0.6373411
Time:11:804  g:0.4965787
Time:11:825  g:0.3870968
Time:11:846  g:0.3519062
Time:11:867  g:0.1564027
Time:11:888  g:-0.5043988
Time:11:909  g:-1.458456
Time:11:930  g:-1.958944
Time:11:952  g:-1.998045
Time:11:973  g:-1.994135
Time:11:994  g:-1.560117
Time:12:15  g:-1.14956
Time:12:36  g:-1.012708
Time:12:57  g:-0.9540567
Time:12:78  g:-0.7859238
Time:12:99  g:-0.4848485
Time:12:120  g:-0.1564027
Time:12:141  g:0.03910068
Time:12:162  g:0.1407625
Time:12:183  g:0.3910068
Time:12:204  g:0.6959922
Time:12:225  g:0.8680352
Time:12:246  g:1.071359
Time:12:267  g:1.13001
Time:12:288  g:1.043988
Time:12:309  g:0.9423265
Time:12:330  g:0.8914956
Time:12:351  g:0.8054741
Time:12:373  g:0.7390029
Time:12:394  g:0.5434995
Time:12:415  g:0.3831867
Time:12:436  g:0.2971652
Time:12:457  g:0.1329423
Time:12:478  g:-0.1173021
Time:12:499  g:-0.4105572
Time:12:520  g:-0.57478
Time:12:541  g:-0.5630499
Time:12:562  g:-0.4848485
Time:12:583  g:-0.7116324
Time:12:604  g:-1.247312
Time:12:625  g:-1.69697
Time:12:647  g:-1.998045
Time:12:668  g:-1.935484
Time:12:689  g:-1.485826
Time:12:710  g:-0.9423265
Time:12:731  g:-0.5669599
Time:12:752  g:-0.3792766
Time:12:773  g:-0.226784
Time:12:794  g:-0.01564027
Time:12:815  g:0.1603128
Time:12:836  g:0.3792766
Time:12:857  g:0.5865102
Time:12:878  g:0.7233627
Time:12:899  g:0.7507331
Time:12:920  g:0.7859238
Time:12:941  g:0.8797654
Time:12:962  g:1.188661
Time:12:983  g:1.090909
Time:13:4  g:0.7390029
Time:13:25  g:0.7077224
Time:13:46  g:0.8523949
Time:13:67  g:0.8954057
Time:13:88  g:0.7702835
Time:13:109  g:0.6021506
Time:13:130  g:0.4731183
Time:13:151  g:0.2893451
Time:13:172  g:0.04692082
Time:13:193  g:-0.1603128
Time:13:214  g:-0.3245357
Time:13:235  g:-0.4222874
Time:13:256  g:-0.5083089
Time:13:277  g:-0.9032258
Time:13:298  g:-1.630499
Time:13:319  g:-1.998045
Time:13:340  g:-1.998045
Time:13:361  g:-1.986315
Time:13:382  g:-1.544477
Time:13:403  g:-1.012708
Time:13:424  g:-0.6686217
Time:13:445  g:-0.4887586
Time:13:466  g:-0.344086
Time:13:487  g:-0.1173021
Time:13:508  g:0.1955034
Time:13:529  g:0.4887586
Time:13:550  g:0.6920821
Time:13:571  g:0.9305963
Time:13:592  g:1.14174
Time:13:613  g:1.12219
Time:13:634  g:0.9736071
Time:13:655  g:1.196481
Time:13:676  g:1.15738
Time:13:697  g:1.004888
Time:13:718  g:0.9540567
Time:13:739  g:0.9501466
Time:13:760  g:0.8875855
Time:13:781  g:0.8054741
Time:13:802  g:0.5317693
Time:13:823  g:0.3049853
Time:13:844  g:0.0742913
Time:13:865  g:-0.1485826
Time:13:886  g:-0.4340176
Time:13:907  g:-0.6138808
Time:13:928  g:-0.6686217
Time:13:949  g:-0.7859238
Time:13:970  g:-1.17302
Time:13:991  g:-1.802541
Time:14:12  g:-1.998045
Time:14:33  g:-1.998045
Time:14:54  g:-1.982405
Time:14:75  g:-1.509286
Time:14:96  g:-0.9814272
Time:14:117  g:-0.7233627
Time:14:138  g:-0.5474096
Time:14:159  g:-0.3362659
Time:14:180  g:-0.07038123
Time:14:201  g:0.230694
Time:14:222  g:0.5982405
Time:14:243  g:0.8719453
Time:14:264  g:1.106549
Time:14:285  g:1.255132
Time:14:306  g:1.317693
Time:14:327  g:1.266862
Time:14:348  g:1.032258
Time:14:369  g:0.9188661
Time:14:390  g:0.8680352
Time:14:411  g:0.7311828
Time:14:432  g:0.6803519
Time:14:453  g:0.7937439
Time:14:474  g:0.6099707
Time:14:495  g:0.4222874
Time:14:516  g:0.2424242
Time:14:537  g:0.02737048
Time:14:558  g:-0.3206256
Time:14:579  g:-0.5083089
Time:14:600  g:-0.57478
Time:14:621  g:-0.6764418
Time:14:642  g:-1.079179
Time:14:663  g:-1.826002
Time:14:684  g:-1.998045
Time:14:706  g:-1.998045
Time:14:727  g:-1.998045
Time:14:748  g:-1.826002
Time:14:769  g:-1.204301
Time:14:790  g:-0.7937439
Time:14:811  g:-0.5278592
Time:14:832  g:-0.3519062
Time:14:853  g:-0.172043
Time:14:874  g:0.07038123
Time:14:895  g:0.344086
Time:14:916  g:0.6021506
Time:14:937  g:0.856305
Time:14:958  g:0.969697
Time:14:979  g:0.7741935
Time:15:0  g:0.7390029
Time:15:21  g:0.5043988
Time:15:42  g:0.2658846
Time:15:63  g:0.08602151
Time:15:84  g:-0.03128055
Time:15:105  g:-0.08602151
Time:15:126  g:-0.226784
Time:15:147  g:-0.2697947
Time:15:168  g:-0.2971652
Time:15:189  g:-0.2502444
Time:15:210  g:-0.2424242
Time:15:231  g:-0.2150538
Time:15:252  g:-0.230694
Time:15:273  g:-0.2619746
Time:15:294  g:-0.1681329
Time:15:316  g:-0.04301075
Time:15:337  g:0.007820137
Time:15:358  g:-0.003910068
Time:15:379  g:-0.03910068
Time:15:400  g:-0.1173021
Time:15:421  g:-0.285435
Time:15:442  g:-0.2776149
Time:15:463  g:-0.2189638
Time:15:485  g:-0.1407625
Time:15:506  g:-0.03910068
Time:15:527  g:-0.01955034
Time:15:548  g:-0.003910068
Time:15:569  g:-0.05865103
Time:15:590  g:-0.1055719
Time:15:611  g:-0.1524927
Time:15:632  g:-0.1603128
Time:15:653  g:-0.1446725
Time:15:674  g:-0.1955034
Time:15:696  g:-0.2072336
Time:15:717  g:-0.1681329
Time:15:738  g:-0.172043
Time:15:759  g:-0.1524927
Time:15:780  g:-0.1407625
Time:15:801  g:-0.1251222
Time:15:823  g:-0.1094819
Time:15:844  g:-0.1173021
Time:15:865  g:-0.1446725
Time:15:886  g:-0.1681329

In MicroSoft Excel,when I input "50:50" into a cell,it will show :"50:50:00".And if I click that cell,It will show "1900/1/2  2:50:00".After I find that,I do a test.And I found that if I input the data from "24:1" to "59:59".It will show something  like "yyyy/mm/dd hh:mm:ss"Is it a bug?
Office 2010 Professional Plus 14.0.6112.5000(32-bit)

25√Î◊Û”“
